id,nome,logo,local,categoria,taxa,minimo
45e8dc75-ee26-4ea3-a5a4-aa53b3ff7fa3,Acougue Preço Zero,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/45e8dc75-ee26-4ea3-a5a4-aa53b3ff7fa3/201911181039_a8Ez_i.jpg,natal-rn,Carnes,0.0,15.0
bd85be66-d592-4b3e-b1f8-187662413f76,Pizzaria Brasiliense,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/bd85be66-d592-4b3e-b1f8-187662413f76/201911191822_E8KE_i.jpg,natal-rn,Pizza,4.49,20.0
6edc9fef-6dce-4d8e-ba35-b5e395d08579,Açaí Delivery H&r,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/6edc9fef-6dce-4d8e-ba35-b5e395d08579/202001141328_ONgX_i.png,natal-rn,Açaí,5.49,10.0
929c6cae-6439-4362-ba78-e5f984ce8813,Churrascaria e Marmitaria Paracatí,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/929c6cae-6439-4362-ba78-e5f984ce8813/201911201123_g2Dn_i.jpg,natal-rn,Carnes,4.49,20.0
439437b0-eef1-41b9-bd60-1751068187ff,Panificadora Seridó,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/439437b0-eef1-41b9-bd60-1751068187ff/201911270918_fumz_i.png,natal-rn,Brasileira,5.49,20.0
34af4186-cd3d-4390-89e1-d6a590472448,Galeteria 2 Irmãos,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/34af4186-cd3d-4390-89e1-d6a590472448/201911211119_51QS_i.jpg,natal-rn,Brasileira,4.49,20.0
0efad3ce-0893-4f09-86d0-eb20d6a78897,Panificadora Yasmim,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/0efad3ce-0893-4f09-86d0-eb20d6a78897/201911211723_ZZeB_i.jpg,natal-rn,Padaria,5.49,10.0
2ad1e913-8698-45c0-bb27-408320d556ed,Espetinho do Felipao,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/2ad1e913-8698-45c0-bb27-408320d556ed/202010160936_LxrY_i.png,natal-rn,Carnes,6.49,20.0
c0e328ed-fe71-4ec3-87f2-5fde830f4ffe,Cookiesgo,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/c0e328ed-fe71-4ec3-87f2-5fde830f4ffe/201911251539_Vwua_i.jpg,natal-rn,Doces & Bolos,6.49,10.0
1180ba25-0208-4851-bc06-b47811814a37,Lanchonete Aconchego do Matuto,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/1180ba25-0208-4851-bc06-b47811814a37/201911271942_Laaz_i.jpg,natal-rn,Lanches,4.49,20.0
d0a755be-5882-486e-a635-f81343b7dce6,Sopizza,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/d0a755be-5882-486e-a635-f81343b7dce6/202009012051_mdyY_i.jpg,natal-rn,Pizza,5.0,30.0
4bb3cfe0-4cb7-4a56-8f61-ff56fe9c5b55,Le Jacques,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/201912022123_4bb3cfe0-4cb7-4a56-8f61-ff56fe9c5b55.png,natal-rn,Brasileira,12.0,0.0
be433d33-7d6f-473a-bc77-53b388273f43,Mix Bomboniere,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/be433d33-7d6f-473a-bc77-53b388273f43/201912261413_mFvB_i.jpg,natal-rn,Doces & Bolos,4.49,10.0
b8128625-e41e-439d-ab48-1bcae6d7f3f8,Mercadinho Mazinho,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/b8128625-e41e-439d-ab48-1bcae6d7f3f8/201912042219_23Mj_i.jpg,natal-rn,Mercado,8.49,20.0
b61ccb60-0ead-4e28-8b49-fa6a82fd5bbf,Conveniência Todo Dia,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/b61ccb60-0ead-4e28-8b49-fa6a82fd5bbf/201912041934_lXtl_i.jpg,natal-rn,Bebidas,11.49,10.0
b2ec930e-de8a-47e8-8ce1-9f76084a5543,Food Chef's,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/201912091326_b2ec930e-de8a-47e8-8ce1-9f76084a5543.jpg,natal-rn,Brasileira,5.49,20.0
fed6e96a-3316-4591-8564-452daca3b1aa,Self Service do Junior,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/fed6e96a-3316-4591-8564-452daca3b1aa/201912101349_gsiH_i.jpg,natal-rn,Brasileira,5.49,20.0
f0cf5a01-714a-4abd-88a9-5bafb8a2dd7d,Restaurante da Socorro,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/f0cf5a01-714a-4abd-88a9-5bafb8a2dd7d/201912101440_oEo1_i.jpg,natal-rn,Brasileira,6.49,20.0
0d0fe66d-577a-4c47-b1a6-9f582c31ab95,Conveniência Caetano,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/0d0fe66d-577a-4c47-b1a6-9f582c31ab95/201912101727_QRbB_i.jpg,natal-rn,Bebidas,9.49,10.0
e7cfd04c-f3a0-4b04-83dd-2cb5711b5c99,Cachorrão do Berg,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/e7cfd04c-f3a0-4b04-83dd-2cb5711b5c99/201912111038_8TKF_.jpeg,natal-rn,Lanches,5.49,20.0
33a1623a-c82b-46c6-a770-d22e2f7a9f60,M.a. Petiscos e Lanches,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/33a1623a-c82b-46c6-a770-d22e2f7a9f60/201912111201_BE3U_i.jpg,natal-rn,Lanches,5.49,20.0
28556948-b028-4b00-875a-c44b1323fc01,Top Esfiha,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/28556948-b028-4b00-875a-c44b1323fc01/201912111327_ILXk_.jpeg,natal-rn,Árabe,6.49,20.0
e8444726-8a90-4efe-b57b-7f246eeda7ce,Famiglia 205,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/e8444726-8a90-4efe-b57b-7f246eeda7ce/201912161711_k6sv_i.jpg,natal-rn,Brasileira,8.49,20.0
a6e0d870-9619-44aa-be8b-6a53d359b214,Mané Coxinha,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/a6e0d870-9619-44aa-be8b-6a53d359b214/201912131144_AakU_i.jpg,natal-rn,Lanches,4.49,20.0
002800f4-f001-4e38-bb27-a0a83ff08932,Pizzaria do Faustino,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/002800f4-f001-4e38-bb27-a0a83ff08932/202104172232_CF2Y_.jpeg,natal-rn,Pizza,6.49,20.0
bb25999e-ae5a-418d-89c6-9cc1ea249a3e,Sport Nutry,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/bb25999e-ae5a-418d-89c6-9cc1ea249a3e/201912131549_ysXg_.jpeg,natal-rn,Saudável,4.49,10.0
188c83da-c37f-421c-bcdc-3ed7822acbc3,Jorginho Buffet,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202003041822_188c83da-c37f-421c-bcdc-3ed7822acbc3.jpg,natal-rn,Brasileira,14.0,16.0
ca6b70a9-8986-4fad-acbd-599f7586d78c,Tudo do Sertao,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/ca6b70a9-8986-4fad-acbd-599f7586d78c/202001071806_iHCZ_i.png,parnamirim-rn,Mineira,15.49,20.0
1048cac1-ab03-4685-81c9-bc439278587e,Empadaria do Chef,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202001122117_1048cac1-ab03-4685-81c9-bc439278587e.png,natal-rn,Cozinha Rápida,9.49,10.0
69874523-31bf-4710-89cd-b0fe4a7a67f9,Frango Assado da Morena,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/69874523-31bf-4710-89cd-b0fe4a7a67f9/202105311801_67Lm_i.jpg,natal-rn,Brasileira,5.49,20.0
986e0f4d-3654-43d2-87a2-be46b90df3a7,Delírios Sweet,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/986e0f4d-3654-43d2-87a2-be46b90df3a7/202001161228_F6Kr_.jpeg,natal-rn,Lanches,5.49,20.0
020f6f7c-ae9c-465a-8290-fc0a5bdefa39,Br Acaiteria Delivery,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/020f6f7c-ae9c-465a-8290-fc0a5bdefa39/202008171746_fbMK_.jpeg,natal-rn,Açaí,3.49,10.0
8a1302b8-bbb6-49da-863f-2cf5b8f5303b,Cesare Lasanha 2,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/8a1302b8-bbb6-49da-863f-2cf5b8f5303b/202001161937_MNGr_i.png,natal-rn,Italiana,9.49,20.0
15bb9e63-1815-40cc-9906-8c062cb88166,Restaurante Alho e Sal,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/15bb9e63-1815-40cc-9906-8c062cb88166/202001180902_WZUk_i.jpg,natal-rn,Marmita,9.49,10.0
a72c9753-09fe-4fb7-8ef3-f37d0d347b2e,Marmitaria Express,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/a72c9753-09fe-4fb7-8ef3-f37d0d347b2e/202005250956_0dJq_i.png,natal-rn,Marmita,2.0,6.0
04e60f2a-03a2-4cbc-aa83-5379bdfc6688,Bar e Restaurante do Cesion,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/04e60f2a-03a2-4cbc-aa83-5379bdfc6688/202001241710_3uDD_i.png,natal-rn,Brasileira,12.49,20.0
8a662bd6-75a2-4d70-b4b2-837f4e975984,La Sweets,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/8a662bd6-75a2-4d70-b4b2-837f4e975984/202003191738_BI5G_i.jpg,natal-rn,Doces & Bolos,14.49,10.0
2d7acbb3-778d-4191-bb13-441104fa66df,Gleide Bolos,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/2d7acbb3-778d-4191-bb13-441104fa66df/202004171843_aObs_i.jpg,natal-rn,Doces & Bolos,3.99,10.0
e1aab574-8b47-4f4e-b660-118459e046e1,Espetinho's do Coturno,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/e1aab574-8b47-4f4e-b660-118459e046e1/202001232145_bmGh_.jpeg,natal-rn,Carnes,5.49,20.0
a39ed3aa-62cc-4480-bb94-b826cdd62d90,Glaucia Maria  Restaurante,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/a39ed3aa-62cc-4480-bb94-b826cdd62d90/202001261918_CXFr_i.jpg,natal-rn,Doces & Bolos,5.49,10.0
79604859-8399-4290-9a19-b83d6163e461,Padellas Marmitaria,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/79604859-8399-4290-9a19-b83d6163e461/202001281114_eZtw_i.png,natal-rn,Saudável,6.49,10.0
5236d7e9-ee4c-4dce-9b50-77b82c3e7d74,Thiago Antunes Buffet,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/5236d7e9-ee4c-4dce-9b50-77b82c3e7d74/202004081534_lYJD_i.png,natal-rn,Brasileira,6.49,20.0
02e3ebbe-0e1f-4ad5-a26b-868acb39632e,Potiguare's Frutos do Mar e Churrascaria,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/02e3ebbe-0e1f-4ad5-a26b-868acb39632e/202004241258_eLlg_i.png,natal-rn,Carnes,7.49,20.0
6c67e095-1858-4181-bf6a-1a819c506183,Hora Extra Conveniencia,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/6c67e095-1858-4181-bf6a-1a819c506183/202001242220_B7ug_i.jpg,parnamirim-rn,Conveniência,9.49,10.0
211985cb-c17e-4182-935d-bfb8b25caa1c,Doce Mania,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/211985cb-c17e-4182-935d-bfb8b25caa1c/202002061241_iYZG_i.jpg,natal-rn,Doces & Bolos,7.49,10.0
b442674e-87bd-4e24-a603-1f41d8542d69,Pastel de Tangará,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/b442674e-87bd-4e24-a603-1f41d8542d69/202002211913_MZnb_.jpeg,natal-rn,Pastel,9.49,20.0
c067153f-4617-490a-a2dd-7269fb7f12e7,Breaking Burguer Natal,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/c067153f-4617-490a-a2dd-7269fb7f12e7/202009011606_oZM5_i.png,natal-rn,Lanches,8.49,20.0
28114f99-db80-42b4-851e-2c08e2659e63,Casa da Pizza,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/28114f99-db80-42b4-851e-2c08e2659e63/202005212115_ooQP_i.jpg,natal-rn,Pizza,6.49,20.0
68dc8175-45bc-4bd5-a9eb-766df1426786,Chapinha Nova Parnamirim,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/68dc8175-45bc-4bd5-a9eb-766df1426786/202002042226_De5S_i.jpg,parnamirim-rn,Sorvetes,14.49,20.0
6ae29b50-caee-4037-b789-2da75bf6f572,J&m Bolos Decorados,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/6ae29b50-caee-4037-b789-2da75bf6f572/202002031701_PAJd_i.png,natal-rn,Doces & Bolos,5.49,10.0
b3b2d279-4df2-415c-8de3-c808367618ba,Armazem 81 Café Bistrô,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/b3b2d279-4df2-415c-8de3-c808367618ba/202002011628_QncH_i.jpg,natal-rn,Brasileira,0.0,18.0
d1c3ceb9-48c8-4ba7-808c-95a3c2f3a071,Casa Di Grano,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/d1c3ceb9-48c8-4ba7-808c-95a3c2f3a071/202004051657_GQJO_i.png,natal-rn,Padaria,12.49,10.0
c136aadd-25b0-4419-8622-4c40da8b6fbf,Le Docura,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/c136aadd-25b0-4419-8622-4c40da8b6fbf/202002101902_ccbH_.jpeg,natal-rn,Doces & Bolos,0.0,25.0
319e6d87-60ff-4da1-ad43-2e45ec683cd0,Açaí Delivery H&r,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202002082059_319e6d87-60ff-4da1-ad43-2e45ec683cd0.png,natal-rn,Açaí,4.0,20.0
06c08c61-727e-4da4-b130-761408e4e8f0,Churrascaria Nelore Grill,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202002151432_06c08c61-727e-4da4-b130-761408e4e8f0.png,natal-rn,Carnes,11.49,20.0
2c393f05-dfd8-4317-aa1b-3d07b56f04d1,Paraiso dos Lanches,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/2c393f05-dfd8-4317-aa1b-3d07b56f04d1/202002111452_ITaT_i.jpg,natal-rn,Hambúrguer,9.49,20.0
eb292814-9e7b-4771-925a-d415799e30dd,Espaço 238,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/eb292814-9e7b-4771-925a-d415799e30dd/202003221212_IXCr_i.png,natal-rn,Brasileira,4.49,20.0
19cf37ca-f7bf-4a2b-a086-28402568be50,Só Mais Um Cachorro Quente,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/19cf37ca-f7bf-4a2b-a086-28402568be50/202002121321_BigR_.jpeg,natal-rn,Lanches,4.49,20.0
0747db5f-30bf-47f0-a19c-e15e6ed02067,Coveniência Coophab Express,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/0747db5f-30bf-47f0-a19c-e15e6ed02067/202103241441_rQcK_i.png,natal-rn,Conveniência,6.49,10.0
9bc3a196-d92c-4873-a9d4-c00c55b73422,Mini-empório Ervaterapia (kumbayá),https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/9bc3a196-d92c-4873-a9d4-c00c55b73422/202002141652_deqP_i.jpg,natal-rn,Conveniência,5.49,10.0
66b8dbf2-cbf0-4650-b044-a02d3e118003,Bendita Food Hotdogueria,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/66b8dbf2-cbf0-4650-b044-a02d3e118003/202005142212_xvnC_i.jpg,natal-rn,Lanches,11.49,20.0
68cb6b81-9eea-4286-bc18-b021ea164ff4,Ágape Peixaria & Produtos do Sertão,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/68cb6b81-9eea-4286-bc18-b021ea164ff4/202002142028_XUVm_i.jpg,natal-rn,Frutos Do Mar,9.49,20.0
a7b88596-d1f4-49aa-8cbb-69bae51a2f0a,Açaí do Kig,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202004201147_a7b88596-d1f4-49aa-8cbb-69bae51a2f0a.png,natal-rn,Açaí,6.49,10.0
9f3ab198-c31b-4394-927b-97e640101462,Pimenta Comidas Saudáveis,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/9f3ab198-c31b-4394-927b-97e640101462/202002231844_7Jug_i.png,natal-rn,Saudável,14.49,10.0
dccc95e4-8686-47ad-915c-8ac989368711,Frigideira da Nordestina,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202002211615_dccc95e4-8686-47ad-915c-8ac989368711.png,natal-rn,Brasileira,13.99,20.0
d29fc414-de90-418f-9f1e-324322abcf7f,Dettona Lanche,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/d29fc414-de90-418f-9f1e-324322abcf7f/202002211908_OsCw_i.jpg,natal-rn,Lanches,13.49,20.0
810f495a-b4ba-4895-94ca-8159158b557a,Frigideira da Nordestina,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/810f495a-b4ba-4895-94ca-8159158b557a/202004291536_TfBl_i.jpg,natal-rn,Brasileira,13.49,20.0
cde17f4f-7f07-4dd0-9877-f36db1b15f87,Self-service Sabor Caseiro,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/cde17f4f-7f07-4dd0-9877-f36db1b15f87/202002281337_FIOp_.jpeg,natal-rn,Brasileira,6.49,20.0
b82ed64d-ed82-4654-ba05-db2198ff3b81,Salada no Pote Natal,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/b82ed64d-ed82-4654-ba05-db2198ff3b81/202002262121_kHQw_i.jpg,natal-rn,Saudável,11.49,10.0
a11d66e6-3430-4ec0-adfa-9af25502a963,Delicias da Lu,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202003090755_a11d66e6-3430-4ec0-adfa-9af25502a963.png,natal-rn,Lanches,10.0,10.0
e40f4795-d6b4-47d1-993e-fafcfb260458,Dindin Gourmet Maktub,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/cbf26a1d-be0e-4515-8d81-734f759b10fe_DINDI_AKTUB.png,parnamirim-rn,Sorvetes,8.49,20.0
75166704-7656-4549-a4f2-7cb938558c7a,Novo Terra e Mar,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/75166704-7656-4549-a4f2-7cb938558c7a/202003041134_UN5y_.jpeg,natal-rn,Pizza,6.49,20.0
0b5525bb-c62f-45f3-aa33-168628ce699b,Quentinhas da Lu,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/0b5525bb-c62f-45f3-aa33-168628ce699b/202003021926_dL5Z_.jpeg,natal-rn,Brasileira,6.49,20.0
473b3c0b-9f55-43cd-8675-eb3c27a42de7,Mk Marmitas Quentinhas,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/473b3c0b-9f55-43cd-8675-eb3c27a42de7/202003041630_GcHl_i.jpg,natal-rn,Brasileira,5.49,20.0
371bbc76-666d-4c10-8661-1fff154ab678,Sabor & Sertão Restaurante e Marmitaria,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/371bbc76-666d-4c10-8661-1fff154ab678/202103180859_hx1Q_i.png,natal-rn,Brasileira,14.49,10.0
93262892-e94b-4629-b40e-8b2e7bcbfdcf,Hot Potato,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/93262892-e94b-4629-b40e-8b2e7bcbfdcf/202003181517_Kakl_i.png,natal-rn,Contemporânea,5.49,20.0
6c68be44-653d-4408-9f8d-e01dd9eca160,Emporio Regionais e Naturais,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/6c68be44-653d-4408-9f8d-e01dd9eca160/202003061716_r5LG_.jpeg,natal-rn,Conveniência,14.49,10.0
85305ceb-3bac-433a-8a3e-1b3b2a7c0e35,A Fatia Doce Confeitaria,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/85305ceb-3bac-433a-8a3e-1b3b2a7c0e35/202107171023_mcxP_.jpeg,natal-rn,Brasileira,5.49,20.0
34203222-6a6d-42a0-87f7-1fa67b4877da,Muito Açaí,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202003041956_34203222-6a6d-42a0-87f7-1fa67b4877da.png,natal-rn,Açaí,12.49,10.0
f50af24d-0104-493d-9201-d2d49a838e01,restaurante da vovo,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202003131026_f50af24d-0104-493d-9201-d2d49a838e01.png,natal-rn,Marmita,11.49,10.0
fa0cc0c6-8107-499d-93d4-615f2f66f0a0,Claudinha Salgados,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/fa0cc0c6-8107-499d-93d4-615f2f66f0a0/202003131254_M8LV_.jpeg,natal-rn,Brasileira,5.49,20.0
5ca088c7-28ab-4369-ae1f-aae7ce3d0167,Cerejeira Refeições,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/5ca088c7-28ab-4369-ae1f-aae7ce3d0167/202003061853_I7Q8_i.png,natal-rn,Marmita,10.0,10.0
1cdc7c8c-f4c0-4851-817d-a9c40e17eaca,Bocata Fit Gastronomia Saudável,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/1cdc7c8c-f4c0-4851-817d-a9c40e17eaca/202103222237_8tle_i.png,parnamirim-rn,Saudável,12.49,10.0
95c016e5-48ae-47b9-ad18-bb314f6848d4,Two Burguer,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/95c016e5-48ae-47b9-ad18-bb314f6848d4/202003111606_Neoq_.jpeg,natal-rn,Brasileira,8.49,20.0
a432a2b4-44d1-40d9-94b2-e87ee7cd3075,Bocata Food & Juices,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/a432a2b4-44d1-40d9-94b2-e87ee7cd3075/202003101120_B6g3_.jpeg,parnamirim-rn,Italiana,13.49,20.0
0d3850ba-f754-48e0-92ab-ba9c8ccee184,Barraquinha do Açaí,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/0d3850ba-f754-48e0-92ab-ba9c8ccee184/202003100046_SHqM_i.png,natal-rn,Açaí,4.49,10.0
7a57b0db-3e0b-4dea-99c9-93559b5066cf,Médice Pizza,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/7a57b0db-3e0b-4dea-99c9-93559b5066cf/202003111221_DcHs_i.png,parnamirim-rn,Pizza,9.0,0.0
0ddcfdae-d921-445b-a931-5838a2a60d4d,Doceria Chris Costa,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/0ddcfdae-d921-445b-a931-5838a2a60d4d/202003121610_sTWx_i.jpg,natal-rn,Doces & Bolos,8.49,10.0
424fadcf-abc0-4eb3-b9fb-7f95eba1f9c4,Cozinha do Bem,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/424fadcf-abc0-4eb3-b9fb-7f95eba1f9c4/202103121629_wgBx_i.jpg,parnamirim-rn,Saudável,7.49,10.0
e2dc4df3-3c6a-4db8-8643-fad76028075b,R R Bistrô,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/e2dc4df3-3c6a-4db8-8643-fad76028075b/202003111738_6fdm_.jpeg,natal-rn,Brasileira,9.49,20.0
8f94900f-7bc4-43c1-81af-a75c3318722c,Frango do Rei Galeto,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/8f94900f-7bc4-43c1-81af-a75c3318722c/202003101619_uojs_i.png,parnamirim-rn,Marmita,11.49,10.0
a8fcf8f6-7eaf-45f8-9266-d11569a97dc9,Casa da Gela Planalto,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202003191535_a8fcf8f6-7eaf-45f8-9266-d11569a97dc9.png,natal-rn,Conveniência,4.49,10.0
da402459-ef3c-4568-94ff-7491122d89e3,Casa da Gela Candelária,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/da402459-ef3c-4568-94ff-7491122d89e3/202003161850_UIir_.jpeg,natal-rn,Conveniência,6.49,10.0
c223d804-a72c-4265-83a1-f87499f75d83,À Milanesa Show,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/c223d804-a72c-4265-83a1-f87499f75d83/202101011831_nZLR_i.png,natal-rn,Italiana,14.49,20.0
d5138241-3256-490c-8cba-75fcd7fce8e5,Jegs Burger,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/d5138241-3256-490c-8cba-75fcd7fce8e5/202003121418_b8G5_i.jpg,natal-rn,Brasileira,7.0,10.0
064b54fc-0c92-4fcc-af34-d2593dcf0735,Quentinhas da Tanda,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/202003161637_064b54fc-0c92-4fcc-af34-d2593dcf0735.png,natal-rn,Marmita,4.49,10.0
d21b5282-bfb4-43fa-bac3-d2c01136392e,Querubinaz Beach Bar,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/d21b5282-bfb4-43fa-bac3-d2c01136392e/202105172112_NDTU_i.png,natal-rn,Pizza,19.99,20.0
f77b0bcf-3963-451f-9fd0-11f0cab02cc9,Center Bolo,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/f77b0bcf-3963-451f-9fd0-11f0cab02cc9/202003191702_6Eym_.jpeg,natal-rn,Doces & Bolos,12.49,10.0
3cbf0f7b-2ae8-4df6-ad2b-213c8d8909a3,Big John's Burger,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/3cbf0f7b-2ae8-4df6-ad2b-213c8d8909a3/202007141159_seRr_i.jpg,natal-rn,Lanches,5.0,15.0
3ae7b716-cf04-4caf-881a-5d2fbc9e79f8,Oliveira’s Restaurante e Lanchonete,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/3ae7b716-cf04-4caf-881a-5d2fbc9e79f8/202003212141_K3vn_i.jpg,natal-rn,Brasileira,9.49,20.0
0c681bb8-a7c8-4849-af05-6f552826cb65,Puro Sabor,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/0c681bb8-a7c8-4849-af05-6f552826cb65/202003191035_iHXb_i.jpg,natal-rn,Lanches,13.49,20.0
e5130ec1-3f09-42f7-a40e-cf4d3fce1542,Lotus Japanese Fusion Cuisine,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/e5130ec1-3f09-42f7-a40e-cf4d3fce1542/202103091941_uPw6_i.jpg,natal-rn,Japonesa,22.0,50.0
f7821ed8-45bc-424f-8c0f-e1851435ce3d,Espeto de Ouro Churrascaria,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/f7821ed8-45bc-424f-8c0f-e1851435ce3d/202003191456_LsnE_i.png,criciuma-sc,Marmita,11.49,10.0
7699711d-0fc2-4d33-a5de-271f907a127b,Fonsequinhas Lanche,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/7699711d-0fc2-4d33-a5de-271f907a127b/202006201741_TsmW_i.png,natal-rn,Lanches,6.49,20.0
974c0c2c-72f9-4049-bd2d-eea51ab66ce0,Condado Beer House,https://static-images.ifood.com.br/image/upload/t_thumbnail/logosgde/974c0c2c-72f9-4049-bd2d-eea51ab66ce0/202101131843_2Kdx_.jpeg,natal-rn,Bebidas,11.49,10.0
